,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,path,,
460,42,0,"algona, iowa, usa",english187,english,female,606,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english187.mp3,,
461,35,0,"edinburgh, scotland, uk",english188,english,male,611,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english188.mp3,,
462,19,0,"grand forks, north dakota, usa",english189,english,male,617,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english189.mp3,,
463,53,0,"louisville, kentucky, usa",english19,english,male,76,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english19.mp3,,
464,27,0,"oak park, illinois, usa",english190,english,male,618,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english190.mp3,,
465,19,0,"las cruces, new mexico, usa",english191,english,male,631,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english191.mp3,,
466,27,0,"east lansing, michigan, usa",english192,english,female,636,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english192.mp3,,
467,32,0,"honolulu, hawaii, usa",english193,english,male,637,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english193.mp3,,
468,19,0,"manchester, england, uk",english194,english,male,638,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english194.mp3,,
469,21,0,"delavan, wisconsin, usa",english195,english,female,639,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english195.mp3,,
470,50,0,"suva, fiji",english196,english,female,654,fiji,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english196.mp3,,
471,22,0,"iowa city, iowa, usa",english197,english,male,662,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english197.mp3,,
472,56,0,"washington, district of columbia, usa",english198,english,male,663,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english198.mp3,,
473,25,0,"bay shore, new york, usa",english199,english,male,664,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english199.mp3,,
474,30,0,"birmingham, uk",english2,english,female,77,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english2.mp3,,
475,27,0,"mt. holly, north carolina, usa",english20,english,female,78,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english20.mp3,,
476,22,0,"berkeley, california, usa",english200,english,female,667,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english200.mp3,,
477,26,0,"warren, michigan, usa",english201,english,female,668,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english201.mp3,,
478,19,0,"crisfield, maryland, usa",english202,english,male,673,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english202.mp3,,
479,63,0,"boston, massachusetts, usa",english203,english,female,674,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english203.mp3,,
480,53,0,"chicago, illinois, usa",english204,english,male,678,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english204.mp3,,
481,45,0,"blue earth, minnesota, usa",english205,english,female,679,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english205.mp3,,
482,35,0,"hucknall, nottinghamshire, england, uk",english206,english,female,680,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english206.mp3,,
483,23,0,"wilkes-barre, pennsylvania, usa",english207,english,female,684,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english207.mp3,,
484,46,0,"washington, dc, usa",english208,english,male,695,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english208.mp3,,
485,28,0,"saint johns, antigua and barbuda",english209,english,female,702,antigua and barbuda,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english209.mp3,,
486,37,0,"boston, massachusetts, usa",english21,english,female,79,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english21.mp3,,
487,23,0,"trenton, nova scotia, canada",english210,english,female,705,canada,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english210.mp3,,
488,30,0,"worcester, massachusetts, usa",english211,english,male,720,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english211.mp3,,
489,24,0,"spartanburg, south carolina, usa",english212,english,male,729,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english212.mp3,,
490,38,0,"dodge city, kansas, usa",english213,english,male,734,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english213.mp3,,
491,26,0,"myrtle beach, south carolina, usa",english214,english,male,737,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english214.mp3,,
492,20,0,"lemington spa, warwickshire, uk",english215,english,male,738,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english215.mp3,,
493,48,0,"chicago, illinois, usa",english216,english,female,739,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english216.mp3,,
494,66,0,"harrow, middlesex, uk",english217,english,male,740,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english217.mp3,,
495,27,0,"abingdon, virginia, usa",english218,english,female,747,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english218.mp3,,
496,38,0,"oakland, california, usa",english219,english,female,748,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english219.mp3,,
497,25,0,"panama city, panama",english22,english,female,80,panama,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english22.mp3,,
498,18,0,"anaheim, california, usa",english220,english,female,749,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english220.mp3,,
499,45,0,"london, uk",english221,english,male,754,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english221.mp3,,
500,18,0,"auburn, indiana, usa",english222,english,female,764,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english222.mp3,,
501,18,0,"erie, pennsylvania, usa",english223,english,male,767,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english223.mp3,,
502,20,0,"bridgetown, barbados",english224,english,male,768,barbados,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english224.mp3,,
503,50,0,"dundee, scotland, uk",english225,english,male,771,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english225.mp3,,
504,38,0,"walton-on-thames, surrey, uk",english226,english,male,772,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english226.mp3,,
505,42,0,"camberley, surrey, uk",english227,english,female,773,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english227.mp3,,
506,59,0,"glasgow, scotland, uk",english228,english,female,774,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english228.mp3,,
507,25,0,"burlington, vermont, usa",english229,english,male,775,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english229.mp3,,
508,43,0,"englewood, tennessee, usa",english23,english,male,81,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english23.mp3,,
509,35,0,"launceston, tasmania, australia",english230,english,male,776,australia,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english230.mp3,,
510,22,0,"tampa, florida, usa",english231,english,male,791,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english231.mp3,,
511,32,0,"metairie, louisiana, usa",english232,english,female,798,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english232.mp3,,
512,26,0,"edmonton, alberta, canada",english233,english,female,793,canada,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english233.mp3,,
513,49,0,"bloomington, indiana, usa",english234,english,male,794,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english234.mp3,,
514,52,0,"richmond, virginia, usa",english235,english,female,795,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english235.mp3,,
515,44,0,"st. charles, illinois, usa",english236,english,male,799,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english236.mp3,,
516,22,0,"jeffersonville, ohio, usa",english237,english,female,801,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english237.mp3,,
517,21,0,"vancouver, british  columbia, canada",english238,english,female,802,canada,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english238.mp3,,
518,19,0,"fort kobbe, panama",english239,english,male,803,panama,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english239.mp3,,
519,37,0,"glasgow, scotland, uk",english24,english,male,82,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english24.mp3,,
520,26,0,"guelph, ontario, canada",english240,english,male,815,canada,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english240.mp3,,
521,52,0,"wanganui, new zealand",english241,english,female,817,new zealand,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english241.mp3,,
522,77,0,"laurel, mississippi, usa",english242,english,female,818,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english242.mp3,,
523,27,0,"fredericton, new brunswick, canada",english243,english,male,820,canada,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english243.mp3,,
524,23,0,"san francisco, california, usa",english244,english,male,821,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english244.mp3,,
525,25,0,"pittsburgh, pennsylvania, usa",english245,english,male,824,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english245.mp3,,
526,32,0,"los angeles, california, usa",english246,english,male,825,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english246.mp3,,
527,33,0,"prince rupert, british columbia, canada",english247,english,male,835,canada,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english247.mp3,,
528,18,0,"philadelphia, pennsylvania, usa",english248,english,female,840,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english248.mp3,,
529,29,0,"boston, massachusetts, usa",english249,english,female,850,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english249.mp3,,
530,57,0,"atlanta, georgia, usa",english25,english,male,83,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english25.mp3,,
531,19,0,"chester, england, uk",english250,english,male,852,uk,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english250.mp3,,
532,21,0,"mt. kisco, new york, usa",english251,english,male,855,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english251.mp3,,
533,25,0,"san jose ca, california, usa",english252,english,female,856,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english252.mp3,,
534,21,0,"dublin, ireland",english253,english,male,857,ireland,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english253.mp3,,
535,39,0,"eugene, oregon, usa",english254,english,male,858,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english254.mp3,,
536,24,0,"oamaru, new zealand",english255,english,female,859,new zealand,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english255.mp3,,
537,23,0,"laurinburg, north carolina, usa",english256,english,male,861,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english256.mp3,,
538,24,0,"san diego, california, usa",english257,english,male,863,usa,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english257.mp3,,
539,24,0,"kilkenny, ireland",english258,english,male,869,ireland,FALSE,/content/drive/My Drive/Speech Detection Data/Speech Accent Archive/archive/recordings/recordings/english258.mp3,,
